Facility_Id,City,State,Zip_Code,Address,County,Industry_Type_Sectors,Total_reported_direct_emissions,CO2_emissions_nonbiogenic ,Methane_CH4_ emissions 
1014335,Orla,TX,79770,5059 FM 652,LOVING COUNTY,Petroleum and Natural Gas Systems,40467.806,38622.6,1823.75
1004382,CARTHAGE,TX,75633,356 FM 959,PANOLA COUNTY,Petroleum and Natural Gas Systems,87974.044,81496.7,6431.75
1010251,Carthage,TX,75633,1423 CR 401,PANOLA COUNTY,Petroleum and Natural Gas Systems,5203.88,4921.4,279.5
1007821,Cashion,OK,73016,12650 S Council Rd,LOGAN COUNTY,Petroleum and Natural Gas Systems,37300.846,34736.2,2459.75
1011986,Briggsdale,CO,80611,47285 County Road 100,WELD COUNTY,Petroleum and Natural Gas Systems,38263.788,36652.1,1595
1004301,Fort Stockton,TX,79735,2301 Puckett Road,PECOS COUNTY,"Petroleum and Natural Gas Systems,Suppliers of CO2",9941.834,5974.2,3965.25
1010488,Carlsbad,NM,88220,492 Shugart Road,EDDY COUNTY,Petroleum and Natural Gas Systems,34072.18,31309.3,2745
1007714,Winona,TX,75792,4426 FM 757,SMITH COUNTY,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",12838.662,9492.5,3340.5
1003764,Chico,TX,76431,383 County Road 1745,WISE COUNTY,Petroleum and Natural Gas Systems,184271.4617,182643.6594,1560.267525
1003475,Williams,LA,71052,211 Yearwood Road,CADDO PARISH,Petroleum and Natural Gas Systems,186800.436,178712.9,8040.75
1010750,Amarillo,TX,79124,13301 Brick Road,POTTER COUNTY,Petroleum and Natural Gas Systems,31809.142,5731.7,26076.25
1011373,Blacksburg,SC,29702,290 Lookout Tower Road,CHEROKEE COUNTY,Petroleum and Natural Gas Systems,27512.746,27389.5,107.75
1014320,Warrenville,SC,29851,2314 W. Dibble Road SW,AIKEN COUNTY,Petroleum and Natural Gas Systems,26246.002,25920.9,310.5
1011818,Philo,OH,43771,1420 Irish Ridge Road,MUSKINGUM COUNTY,Petroleum and Natural Gas Systems,207723.326,205371.5,2236.5
1008146,Chaplin,CT,06235,539 Tower Hill Road,WINDHAM COUNTY,Petroleum and Natural Gas Systems,49344.976,46428.3,2890.75
1008455,Cheneyville,LA,71325,100 Jeff Horn Road,RAPIDES PARISH,Petroleum and Natural Gas Systems,89014.22,73491.5,15481
1013834,Carr,CO,80612,65205 US HWY 85,WELD COUNTY,Petroleum and Natural Gas Systems,48392.082,44782.8,3584.25
1012963,Cisco,TX,76437,3017 Highway 206,EASTLAND COUNTY,Petroleum and Natural Gas Systems,51383.278,45706.4,5651.25
1012381,Jackson,MS,39213,1485 Billy Bell Road,HINDS COUNTY,Petroleum and Natural Gas Systems,69758.272,60275.3,9449
1013705,Clyde,OH,43410,393 Pickle Street (County Rd 294),SANDUSKY COUNTY,Petroleum and Natural Gas Systems,58509.634,57188.2,1289.25
1013702,Dillonvale,OH,43917,72784 Colerain-Mt. Pleasant Road,BELMONT COUNTY,Petroleum and Natural Gas Systems,36463.626,33091.4,3353.75
1013968,Clendenin,WV,25045,10450 Elk River Road North,KANAWHA COUNTY,Petroleum and Natural Gas Systems,43574.194,41322.2,2228.75
1014595,Terra Alta,WV,26764,8251 Aurora Pike,PRESTON COUNTY,Petroleum and Natural Gas Systems,25346.466,22485.7,2848.25
1001093,CLOVER,VA,24534,4091 Clover Rd,Halifax,Power Plants,671608.074,666340.6,1926
1007429,UNDERWOOD,ND,58576,2875 3RD ST SW,Mclean,Power Plants,8785254.23,8717895.2,24637.75
1007526,Juneau,AK,99801,58.840829 North 135.044064 West,JUNEAU CITY AND BOROUGH,Other,43531.542,43381.8,44.25
1012981,Coffeyville,KS,67337,2601 N. 5th Industrial Street,MONTGOMERY COUNTY,Power Plants,30442.236,30411,14.25
1004381,Coffeyville,KS,67337,400 North Linden Street,MONTGOMERY COUNTY,"Chemicals,Petroleum Product Suppliers,Refineries",958942.524,947218.5,9209.5
1007829,TUSCUMBIA,AL,35674,900 STEAM PLANT RD,Colbert,Power Plants,28898.924,28866,14.15
1001038,FANNIN,TX,77960,FM 2987 OFF HWY 59,Goliad,Power Plants,2830160.39,2808005.2,8103
1000483,WHARTON,TX,77488,3863 S SH 60,Wharton,Power Plants,771748.24,770964.6,357.5
1013024,Wharton,TX,77488,4023 South State Hwy 60,WHARTON COUNTY,Power Plants,2299151.48,2296817,1065
1008019,Colorado Springs,CO,80929,1010 Blaney Road,EL PASO COUNTY,Waste,32525.45,479.2,32046.25
1005378,Newport,DE,19804,205 South James Street,NEW CASTLE COUNTY,Chemicals,31146.932,31114.6,14.75
1001020,COLSTRIP,MT,59323,1 WAREHOUSE ROAD,Rosebud,Power Plants,10740663.5,10653537.5,31868.75
1001186,PARDEEVILLE,WI,53954,W8375 MURRAY RD,Columbia,Power Plants,4440154.806,4416866.7,1162.5
1000709,COLUMBIA,MO,65205,1501 BUSINESS LOOP 70 E,Boone,Power Plants,2523.792,2521.6,1
1006999,GASTON,SC,29053,100 CALPINE WAY,Calhoun,Power Plants,1237962.772,1236820,520.25
1005420,Lusby,MD,20657,2100 Cove Point Rd,CALVERT COUNTY,Petroleum and Natural Gas Systems,1162550.41,1157249.9,4668.75
1013553,Hackberry,LA,70645,301 N. Main Street,CAMERON PARISH,Petroleum and Natural Gas Systems,2786253.556,2772370.4,12327
1013941,Fairplain,WV,25271,5489 Charleston Road,JACKSON COUNTY,Petroleum and Natural Gas Systems,187076.048,186232.2,739.25
1013965,Brohard,WV,26148,1752 Frederick Ridge Road,WIRT COUNTY,Petroleum and Natural Gas Systems,142695.964,142111.6,504.5
1013321,Cameron,WV,26033,12676 Waynesburg Pike,MARSHALL COUNTY,Petroleum and Natural Gas Systems,133537.756,131162.4,2301.75
1013320,Oak Hill,OH,16002,1306 Pyro Road,JACKSON COUNTY,Petroleum and Natural Gas Systems,32279.232,31296.9,964.75
1004032,KANAWHA HEAD,WV,26228,66 Odell Road,UPSHUR COUNTY,Petroleum and Natural Gas Systems,114900.882,110668.6,4170
1011636,Glenville,WV,26351,3208 SR 5 East,GILMER COUNTY,Petroleum and Natural Gas Systems,38846.716,35581,3245.75
1004356,Kenova,WV,25530,70 Big Sandy Road,WAYNE COUNTY,Petroleum and Natural Gas Systems,27936.26,23681.6,4241.25
1004357,Mathias,WV,26812,419 Upper Cove Road,HARDY COUNTY,Petroleum and Natural Gas Systems,109318.862,102864.3,6396.75
1012697,Seneca Rocks,WV,26884,1 Columbia Lane,PENDLETON COUNTY,Petroleum and Natural Gas Systems,59286.238,56193.4,3061.25
1013642,West Union,WV,26456,2678 Route 18,DODDRIDGE COUNTY,Petroleum and Natural Gas Systems,111617.386,109669.2,1886.5
1013312,Sarahsville,OH,43779,24372 Raymond Hill Road,NOBLE COUNTY,Petroleum and Natural Gas Systems,58073.434,57168.5,872.75
1013927,Strasburg,VA,22657,34646 Old Valley Pike,SHENANDOAH COUNTY,Petroleum and Natural Gas Systems,23387.314,22924,450.5
1013604,Antioch,TN,37013,992 -Barnes Road,DAVIDSON COUNTY,Petroleum and Natural Gas Systems,75503.668,74877.9,583.75
1013607,Summer Shade,KY,42166,211 Earl Shives Road,METCALFE COUNTY,Petroleum and Natural Gas Systems,94569.846,93988.6,528.5
1013589,Grayson,KY,41143,1199 Beckwith Branch Road,CARTER COUNTY,Petroleum and Natural Gas Systems,111906.232,111140.7,703.25
1014598,Frenchburg,KY,40322,9801 Hawkins Branch Road,MENIFEE COUNTY,Petroleum and Natural Gas Systems,29502.948,27282.5,2205.25
1013594,Morehead,KY,40351,4100 Cranston Road,ROWAN COUNTY,Petroleum and Natural Gas Systems,112943.026,112615.1,264.75
1013608,Paint Lick,KY,40461,Richmond Road,GARRARD COUNTY,Petroleum and Natural Gas Systems,81914.042,81464.4,403.75
1012685,Deville,LA,71328,7666 Hickory Grouve Loop,RAPIDES PARISH,Petroleum and Natural Gas Systems,158435.168,154193.7,4154.75
1012920,Ashville,OH,43103,14724 Ett-Noecker Rd.,PICKAWAY COUNTY,Petroleum and Natural Gas Systems,224420.008,223461.3,833.25
1003326,Comfort,TX,78013,515 FM 473,KENDALL COUNTY,Petroleum and Natural Gas Systems,79804.316,62169.7,17599.75
1002406,Peetz,CO,80747,37500 County Rd 78,LOGAN COUNTY,Petroleum and Natural Gas Systems,16261.194,14947.6,1305.25
1001204,COLVER,PA,15927,141 INTERPOWER DRIVE,Cambria,Power Plants,924607.368,922157.9,723.75
1001462,PUEBLO,CO,81006,2005 LIME RD,Pueblo,Power Plants,6057182.304,6025885.7,1601.5
1001191,LAWTON,OK,73501,6601 SE 60TH ST,Comanche,Power Plants,145967.16,145819.2,67.5
1007538,NEW CHURCH,VA,23415,3415 WHITE OAK WAY,Accomack,Power Plants,42674.106,42527.2,43.5
1006045,LEWISPORT,KY,42351,1372 STATE ROAD 1957,HANCOCK COUNTY,Metals,179977.072,179791.3,84.75
1009764,Ogden,UT,84404,765 N 10500 W,WEBER COUNTY,Other,93473.748,93377.3,44
1006896,MILTON,PA,17847,30 MARR STREET,NORTHUMBERLAND COUNTY,Other,29484.088,29453.4,14
1006445,Oakdale,CA,95361,554 S. Yosemite Ave.,STANISLAUS COUNTY,Other,84915.68,84828,40
1013721,Russellville,AR,72802,3100 E. MAIN ST.,POPE COUNTY,Other,43989.684,43944.2,20.75
1001086,WATERTOWN,WI,53094,N8914 COUNTY HIGHWAY E,Jefferson,Power Plants,144752.152,144603,67.5
1000877,NEW FLORENCE,PA,15944,1442 POWER PLANT ROAD,Indiana,Power Plants,5446609.494,5417511.1,1458
1010549,Mount Vernon,IN,47620,2781 Bluff Road,POSEY COUNTY,Other,55241.292,55184.3,26
1007193,Ravenswood,WV,26164,859 Century Road,JACKSON COUNTY,Metals,121687.992,121562.5,57.25
1012424,Coopersville,MI,49404,999 W. Randall St,OTTAWA COUNTY,Other,45657.328,45610.2,21.5
1007962,Randolph,AZ,85128,"T6S, R8E, Section 10",Pinal,Power Plants,189000.796,188807.9,88
1007442,Goose Creek,SC,29445,1588 Bushy Park Road,BERKELEY COUNTY,Power Plants,59072.112,58998.7,30.5
1001092,COPE,SC,29038,405 TEAMWORK ROAD,Orangeburg,Power Plants,1347035.794,1342126.4,1854
1000540,EL PASO,TX,79915,651 HAWKINS BLVD,El Paso,Power Plants,44235.484,44190,20.75
1001354,CORDOVA,IL,61242,24712 192ND AVE NORTH,Rock Island,Power Plants,139086.336,138945.5,64.25
1007232,ITHACA,NY,14853,Humphreys Service Building ROUTE 366,Tompkins,Other,146657.946,146506.4,69
1004570,Waggaman,LA,70094,10800 River Road,JEFFERSON PARISH,Chemicals,360951.052,360677.6,124.75
1005984,VINELAND,NJ,08360,563 CRYSTAL AVENUE,CUMBERLAND COUNTY,Minerals,35788.968,35752.8,16.5
1001363,CORPUS CHRISTI,TX,78407,3952 BUDDY LAWRENCE DRIVE,Nueces,Power Plants,1180323.448,1179109.1,551
1012506,Corpus Christi,TX,78407,1802 Poth Lane,NUECES COUNTY,"Petroleum Product Suppliers,Refineries",68630.682,67826.6,600.25
1002529,HARBOR BEACH,MI,48441,305 NORTH HURON,HURON COUNTY,Chemicals,61295.92,61232.9,28.75
1007805,PITTSBURG,CA,94565,901 LOVERIDGE ROAD,CONTRA COSTA COUNTY,Chemicals,29323.24,29293.1,13.75
1006565,Carville,LA,70721,6325 Highway 75,IBERVILLE PARISH,Chemicals,353531.584,353198.4,152
1008999,Cosmopolis,WA,98537,1701 First St,GRAYS HARBOR COUNTY,"Pulp and Paper,Waste",55902.006,50665.8,3426.75
1000323,HERALD,CA,95638,14295A Clay East Road,Sacramento,Power Plants,382069.578,381680.7,177
1002265,Lysite,WY,82642,165 LOST CABIN Road,FREMONT COUNTY,"Petroleum and Natural Gas Systems,Suppliers of CO2",237628,232257.2,5303.75
1009181,Mansfield,LA,71052,4513 Hwy 513,DE SOTO PARISH,Petroleum and Natural Gas Systems,273953.218,269968.8,3927.5
1002623,Sheridan,TX,77475,1651 County Rd. 255 South,COLORADO COUNTY,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",376239.362,368325.6,7736.75
1007535,Armada,MI,48005,69333 Omo Road,MACOMB COUNTY,Petroleum and Natural Gas Systems,24134.524,19968.7,4154.5
1001291,COTTAGE GROVE,MN,55016,9525 105TH ST COURT S,Washington,Power Plants,295482.252,295181.4,137.25
1007303,DEWEYVILLE,TX,77614,976 COUNTY ROAD 4213,Newton,Power Plants,2662559.332,2659855.5,1233.5
1001603,ST. LANDRY,LA,71367,2180 ST LANDRY HWY,Evangeline,Power Plants,1569932.932,1568338.8,727.25
1013729,Taylor,TX,76574,200 County Road 454,WILLIAMSON COUNTY,Other,21172.12,21150.2,10
1001245,NIAGARA FALLS,NY,14304,100 ENERGY BOULEVARD & 56TH STREET,Niagara,Power Plants,312138.884,295876.8,6343.75
1003200,CROWS LANDING,CA,95313,4040 FINK ROAD,STANISLAUS COUNTY,Waste,104520.032,99107.5,2109.5
1004963,Tulsa,OK,74107,2122 S. Yukon Avenue,TULSA COUNTY,Waste,125862.33,120703.2,2012.25
1003439,San Antonio,TX,78252,8611 Covel Road,BEXAR COUNTY,Waste,181610.25,0,181610.25
1001406,COVERT,MI,49043,26000 77TH ST,Van Buren,Power Plants,2832279.204,2829403.3,1312
1004621,Baytown,TX,77523,8500 West Bay Road,CHAMBERS COUNTY,Other,52087.504,52033.8,24.5
1007420,BEULAH,ND,58523,6240 13TH ST SW,Mercer,Power Plants,2550635.236,2531392.3,7037.75
1001119,BOARDMAN,OR,97818,200 ULLMAN BLVD,Morrow,Power Plants,1226841.004,1225595.4,568.25
1001008,CRAIG,CO,81626,2101 S RANNEY,Moffat,Power Plants,7958392.04,7896002.1,22821.5
1007732,New Bern,NC,28562,201 Executive Parkway,CRAVEN COUNTY,Power Plants,7071.864,188.8,1543.5
1001384,CRETE,IL,60417,25400 HARTMAN DRIVE,Will,Power Plants,16586.636,16569.1,8
1013598,DOVER PLAINS,NY,12522,2241 Route 22,DUTCHESS COUNTY,Power Plants,2046463.918,2044386.2,948
1013317,New Castle,DE,19720,315 Cherry Lane,NEW CASTLE COUNTY,Chemicals,35892.62,35761.7,44.5
1001427,PINEVILLE,SC,29468,553 CROSS STATION ROAD,Berkeley,Power Plants,7687273.958,7630957.4,20595
1000152,CLARKSDALE,MS,38614,240 HICKS ST,Coahoma,Power Plants,139361.384,139220,64.5
1010845,Croton-on-Hudson,NY,10520,1 Half Moon Bay Drive (Croton Point Park),WESTCHESTER COUNTY,Waste,25387.35,15.6,25371.75
1004863,Brainerd,MN,56401,15728 State Highway 210,CROW WING COUNTY,Waste,7736.25,56,7680.25
1014330,Denver,CO,80202,"1641 California Street, Suite 400",DENVER COUNTY,Other,20183.424,20162.6,9.5
1001487,CRYSTAL RIVER,FL,34428,15760 WEST POWERLINE ST,Citrus,"Power Plants,Waste",8780184.408,8726815.4,27697.5
1000563,Culbertson,MT,59218,5419 Road 1016,Roosevelt,Power Plants,82390.544,82306.7,38.25
1007639,CUMBERLAND CITY,TN,37050,815 CUMBERLAND CITY RD,Stewart,Power Plants,7694050.024,7632585.4,22474.9
1006939,MILLVILLE,NJ,08332,4001 EAST MAIN ST,Cumberland,Power Plants,53699.4,53634.9,27.25
1000755,HOBBS,NM,88240,13M W OF HOBBS ON HWY 62/180,Lea,Power Plants,680980.876,680289.3,315.5
1000436,MONA,UT,84645,2096 WEST 300 NORTH,Juab,Power Plants,1139006.08,1137849.8,527.5
1001472,ORLANDO,FL,32831,5100 S ALAFAYA TRAIL,Orange,Power Plants,4457155.942,4429468.9,10230.5
1011456,Piedmont,SC,29673,7139 Augusta Road,GREENVILLE COUNTY,Other,29123.188,29092.5,14
1001066,Island,KY,42350,State Highway 85,Ohio,Power Plants,2673614.866,2652266.9,7806.25
1006862,Alexandria,LA,71301,1011 North Third Street,RAPIDES PARISH,Power Plants,57619.884,57560.7,27
1009077,MIAMI,FL,33178,6990 NW 97 AVENUE,MIAMI-DADE COUNTY,Waste,235510.736,222289,5158.75
1007754,DAFTER,MI,49724,3962 WEST 12 MILE ROAD,CHIPPEWA COUNTY,Waste,37331.25,16,37315.25
1005062,DECATUR,AL,35601,905 STATE DOCKS ROAD,MORGAN COUNTY,"Chemicals,Industrial Gas Suppliers",771756.8041,45504,21.5
1002033,MONCKS CORNER,SC,29461,3350 CYPRESS GARDENS ROAD,BERKELEY COUNTY,Other,52707.852,52653.6,24.75
1004178,FAYETTEVILLE,NC,28312,3216 CEDAR CREEK RD,CUMBERLAND COUNTY,Other,47560.372,47511.6,22.25
1009221,GASTON,SC,29053,570 K AVENUE,CALHOUN COUNTY,Other,81678.792,81594.4,38.5
1003081,BAY SAINT LOUIS,MS,39520,3303 PORT AND HARBOR DRIVE,HANCOCK COUNTY,Other,50702.66,50650.6,23.75
1002585,WENTWORTH,SD,57075,46269 SD HWY 34,LAKE COUNTY,Other,98183.38,98082,46.25
1003583,GWINNER,ND,58040,7972 129TH AVENUE SE,SARGENT COUNTY,Waste,64715.692,640.5,64074
1002961,EL PASO,TX,79934,12001 RAILROAD DRIVE,EL PASO COUNTY,Minerals,33048.276,33014.3,15.5
1006243,MUSKOGEE,OK,74401,3801 DAL-TILE RD,MUSKOGEE COUNTY,Minerals,62255.416,62191.3,29.25
1005907,WARSAW,IN,46580,1900 E JEFFERSON ST,KOSCIUSKO COUNTY,Metals,20882.806,20789.1,35
1004057,RODMAN,NY,13682,23400 NY ROUTE 177,JEFFERSON COUNTY,Waste,51158.448,110.4,51047.75
1006096,MADISON,WI,53718,7102 E BROADWAY OR USH 12 & 18,DANE COUNTY,Waste,27351.896,239.6,27104.25
1003247,HORSE CAVE,KY,42749,975 DIXIE STREET,HART COUNTY,Other,26298.804,26272.5,12
1000184,WAXAHACHIE,TX,75165,850 SOLON ROAD,ELLIS COUNTY,Other,32474.628,32441.2,15.25
1005264,HANOVER,NH,03755,MCKENZIE HALL 6111,GRAFTON COUNTY,Other,42669.318,42525.2,42.5
1003628,MONTGOMERY,IN,47558,1640 N 650E,DAVIESS COUNTY,Waste,32620.65,8.4,32612.25
1005214,GREENSBURG,IN,47240,2090 SOUTH CR 280 EAST,DECATUR COUNTY,Waste,29001.588,8.3,28991.5
1005337,ALPENA,MI,49707,416  FORD AVE.,ALPENA COUNTY,Other,80808.69,80437.4,79.25
1007878,WATERTOWN,WI,53094,N6756 WALDMANN LANE,JEFFERSON COUNTY,Waste,23420.78,709.8,22633.5
1004600,MICHIGAN CITY,IN,46360,10501 WEST 300 NORTH,LAPORTE COUNTY,Waste,4274.094,574.7,3661.25
1014396,Malaga,NM,88263,932 Buck Jackson Road,EDDY COUNTY,Petroleum and Natural Gas Systems,68514.796,67756.7,720.25
1007104,Coyanosa,TX,79730,4259 Mobil Road,PECOS COUNTY,Petroleum and Natural Gas Systems,12839.522,12701.1,134.25
1006905,OKARCHE,OK,73762,6 MI W ON COUNTY LINE RD,KINGFISHER COUNTY,Petroleum and Natural Gas Systems,90766.032,84446.4,6272.25
1005858,DENVER CITY,TX,79323,1.5 M N OF DENVER CITY ON SH 214,YOAKUM COUNTY,Petroleum and Natural Gas Systems,178660.946,107684.9,70930.75
1006130,Cromwell,CT,06416,252 Shunpike Road,MIDDLESEX COUNTY,Petroleum and Natural Gas Systems,64470.674,60097,4340
1006151,Pratt,KS,67035,20307 NE 150th Avenue,KINGMAN COUNTY,Petroleum and Natural Gas Systems,31689.758,10362,21321.5
1004065,SHAWNEE,KS,66217,18181 W. 53RD,JOHNSON COUNTY,Waste,120263.1,632.6,119630.5
1007724,DEKALB,IL,60115,18370 SOMONAUK ROAD,DEKALB COUNTY,Waste,140946.29,1020.8,139924
1006447,HANFORD,CA,93230,10652 JACKSON AVE.,KINGS COUNTY,Other,28674.792,28645.2,13.5
1005733,BOYERTOWN,PA,19512,583 LONGVIEW ROAD,BERKS COUNTY,Waste,138382.55,24.8,138357.75
1004696,ESCANABA,MI,49829,5701 19TH AVENUE NORTH,DELTA COUNTY,Waste,40735.2,62.2,40673
1006861,COMPTON,CA,90222,2000 N. ALAMEDA ST.,LOS ANGELES COUNTY,Petroleum and Natural Gas Systems,24954.956,24929.2,11.75
1002177,MORRIS,MN,56267,227 COUNTY ROAD 22 S,STEVENS COUNTY,"Other,Waste",39793.948,39751.8,19.5
1007709,AURORA,CO,80018,3500 SOUTH GUN CLUB ROAD,ARAPAHOE COUNTY,Waste,27792.516,771,26971.75
1004796,DENVER,CO,80249,8500 PENA BOULEVARD,DENVER COUNTY,Other,27240.492,27211.4,13
1002610,WEST BURLINGTON,IA,52655,13758 WASHINGTON ROAD,DES MOINES COUNTY,Waste,61972.5,31,61941.5
1006281,DETROIT,MI,48239,13400 W. OUTER DR.,WAYNE COUNTY,Other,22718.236,22670.1,16.25
1006388,DETROIT,MI,48217,1300 SOUTH FORT STREET,WAYNE COUNTY,"Petroleum Product Suppliers,Refineries",881979.75,873427.5,6205.5
1005834,LEWISVILLE,TX,75067,1600 SOUTH RAILROAD STREET,DENTON COUNTY,Waste,142618.306,107.7,142325.25
1008310,THREE RIVERS,TX,78071,301 LEROY ST.,LIVE OAK COUNTY,"Petroleum Product Suppliers,Refineries",702322.034,696757.5,3871
1007651,BURNEY,CA,96013,36994 SUMMIT LAKE RD,SHASTA COUNTY,Other,28279.442,28182.7,28.5
1007690,SPIRIT LAKE,IA,51360,2575 190TH STREET,DICKINSON COUNTY,Waste,18288.35,484.6,17803.75
1001071,CAMBRIA,WI,53923,N7088 HWY 146,COLUMBIA COUNTY,Other,83575.336,83489.3,39.25
1003544,HURRICANE,WV,25526,1100 STATE RTE 34 S,PUTNAM COUNTY,Waste,115754.598,379.3,115375
1006101,SAINT PAUL,MN,55102,76 KELLOGG BOULEVARD WEST,RAMSEY COUNTY,Power Plants,43102.418,43044.6,23.25
1004396,NEKOOSA,WI,54457,301 POINT BASSE AVE.,WOOD COUNTY,"Pulp and Paper,Waste",278007.904,227535.6,49973.75
1005994,ASHDOWN,AR,71822,285 HIGHWAY 71 SOUTH,LITTLE RIVER COUNTY,"Pulp and Paper,Waste",449432.284,416982.2,27821.25
1000961,HAWESVILLE,KY,42348,58 WESCOR ROAD,HANCOCK COUNTY,"Pulp and Paper,Waste",166645.812,152959.9,8428
1005959,KINGSPORT,TN,37660,100 CLINCHFIELD STREET,SULLIVAN COUNTY,Pulp and Paper,11881.02,11819.1,12.75
1002820,BAKERSFIELD,CA,93308,10245 OILFIELD ROAD,KERN COUNTY,Power Plants,22828.064,22804.5,10.75
1007835,BENNINGTON,NE,68007,14320 NORTH 216TH STREET,DOUGLAS COUNTY,Waste,108997.756,2250.4,106636.5
1006663,DOVER,OH,44622,303 EAST BROADWAY,TUSCARAWAS COUNTY,Power Plants,123078.388,122100.5,357.75
1002548,CARROLLTON,KY,41008,4770 HIGHWAY 42 EAST,CARROLL COUNTY,"Chemicals,Waste",166450.074,166124.8,232
1003594,THOMASTON,ME,04861,107 NEW COUNTY RD,KNOX COUNTY,Minerals,241611.294,240773.2,308.25
1001741,BELVIDERE,NJ,07823,205 MACKS ISLAND DRIVE,WARREN COUNTY,Chemicals,42441.63,42395.8,20.5
1008787,Atlantic City,NJ,08401,1077 Absecon Blvd,ATLANTIC COUNTY,Power Plants,37604.656,37565.2,18
1000282,CALVERT CITY,KY,42029,480 N MAIN,Marshall,Power Plants,203827.032,203616.6,96
1000173,EAST CHINA,MI,48054,4490 NORTH RIVER RD,Saint Clair,Power Plants,220512.284,220288.7,102
1013875,Dearborn,MI,48124,1641 Carroll Shelby Way East,WAYNE COUNTY,Power Plants,136347.936,136207.1,64.25
1001715,LA PLACE,LA,70068,586 HIGHWAY 44,ST. JOHN THE BAPTIST PARISH,Chemicals,101268.468,101163.8,47.75
1000473,Dubuque,IA,52003,101 Airborne Road,DUBUQUE COUNTY,Waste,14317.4,30.9,14286.5
1003297,DURHAM,NC,27710,131 RESEARCH DR,DURHAM COUNTY,Other,98023.22,97920.1,46.5
1005704,PORT HURON,MI,48060,218 RIVERVIEW STREET,ST. CLAIR COUNTY,Other,14052.848,14038.6,6.5
1001720,CIRCLEVILLE,OH,43113,800 DU PONT ROAD,PICKAWAY COUNTY,Other,45910.674,45862.7,21.75
1002712,WILMINGTON,DE,19803,200 Powder Mill Rd,NEW CASTLE COUNTY,Other,44915.572,44867.8,21.25
1006917,ROCKLAND,ME,04841,1 CROCKETTS POINT,KNOX COUNTY,Other,29001.306,28964.6,15.25
1003976,CHESTER,VA,23836,3600 DISCOVERY DR,CHESTERFIELD COUNTY,Other,14892.544,14877.2,7
1007966,MILLVILLE,NJ,08332,901 SOUTH WADE BOULEVARD,CUMBERLAND COUNTY,Minerals,74651.312,74586.1,29.75
1003110,POUGHKEEPSIE,NY,12601,98 SAND DOCK RD,DUTCHESS COUNTY,Waste,40162.088,38595.2,611.5
1006100,LOUISIANA,MO,63353,11025 HIGHWAY D,PIKE COUNTY,Chemicals,883762.856,7014.7,3.25
1001147,NICHOLSON,GA,30565,585 JARRETT ROAD,Jackson,Power Plants,225156.882,224874.8,115.5
1013820,New Wilmington,PA,16142,925 State Route 18,LAWRENCE COUNTY,Other,24115.16,24090.5,11.25
1005106,SUNNYVALE,TX,75182,359 CLAY ROAD,DALLAS COUNTY,Minerals,66526.1,66457.6,31.25
1013247,Desoto,TX,75115,215 E Centre Park Blvd,DALLAS COUNTY,Other,28242.77,28208.9,14.5
1001529,SPRINGFIELD,IL,62703,3100 STEVENSON DRIVE,Sangamon,Power Plants,1254105.654,1244238,3610.25
1007374,ESSEXVILLE,MI,48732,2742 N WEADOCK HWY,Bay,Power Plants,3325354.826,3308691.2,910.75
1000833,EDEN,NC,27288,900 S EDGEWOOD RD,Rockingham,Power Plants,1599550.72,1597925.9,741.25
1007370,ESCATAWPA,MS,39552,13201 HIGHWAY 63,Jackson,Power Plants,6018791.67,5990970.8,10443
1000758,NEWBURGH,NY,12550,994 RIVER RD,Orange,Power Plants,9847.212,9836.8,4.75
1001382,MOUNT STERLING,OH,43143,12509 ADKINS ROAD,Pickaway,Power Plants,227098.64,226811.5,121.75
1000303,RICHMOND,VA,23883,6001 FERGUS BLVD,Henrico,Power Plants,44271.744,44170.8,33
1010891,Sunnyside,WA,98944,400 Alexander Road,YAKIMA COUNTY,Other,36876.96,36838.6,17.5
1007571,Fayetteville,NC,28301,1309 Industrial Drive,CUMBERLAND COUNTY,Other,68938.54,68867.3,32.5
1002960,Jackson,MS,39272,1299 Prisock Rd.,HINDS COUNTY,"Other,Waste",61951.822,47114.3,14811
1002881,Union City,TN,38281,2027 River Road,OBION COUNTY,"Other,Waste",43715.326,19731.8,23972.5
1013855,Pocahontas,AR,72455,4114 Highway 67 S,RANDOLPH COUNTY,Other,30463.736,30432.5,14.25
1006081,Butler,KY,41006,1176 Bryan Griffin Rd,PENDLETON COUNTY,"Other,Waste",33508.932,14742.5,18726.5
1013363,Bastrop,TX,78602,264 Farm Route 2336,BASTROP COUNTY,Other,27155.548,27127.6,12.75
1014429,Wahoo,NE,68066,1547 County Road 13,SAUNDERS COUNTY,Other,27495.296,27466.8,13
